"forme";"féminin";"féminin_pluriel";"pluriel";"z";"indice";"Id"
"parisien";"parisienne";"parisiennes";"parisiens";1;3;52255
"parmesan";"parmesane";"parmesanes";"parmesans";1;1;52267
"choisissant";"choisissante";"choisissantes";"choisissants";1;10;85727
"partisan";"partisane";"partisanes";"partisans";1;12;52293
"partouzard";"partouzarde";"partouzardes";"partouzards";1;0;52295
"ciselant";"ciselante";"ciselantes";"ciselants";1;0;85733
"chosifiant";"chosifiante";"chosifiantes";"chosifiants";1;0;85735
"paysagiste";;;"paysagistes";1;1;52359
"paysan";"paysanne";"paysannes";"paysans";1;59;52360
"christianisant";"christianisante";"christianisantes";"christianisants";1;0;85741
"chromisant";"chromisante";"chromisantes";"chromisants";1;0;85743
"cicatrisant";"cicatrisante";"cicatrisantes";"cicatrisants";1;0;85750
"persuasif";"persuasive";"persuasives";"persuasifs";1;1;52447
"circoncisant";"circoncisante";"circoncisantes";"circoncisants";1;0;85756
"pharisaïque";;;"pharisaïques";1;0;52477
"philosophale";;;"philosophales";1;0;52490
"philosophique";;;"philosophiques";1;5;52491
"photosynthétique";;;"photosynthétiques";1;0;52511
"circularisant";"circularisante";"circularisantes";"circularisants";1;0;85761
"phraséologique";;;"phraséologiques";1;0;52514
"phtisique";;;"phtisiques";1;2;52520
"physicaliste";;;"physicalistes";1;0;52527
"physiocratique";;;"physiocratiques";1;0;52528
"physiognomonique";;;"physiognomoniques";1;0;52529
"physiologique";;;"physiologiques";1;1;52530
"physionomique";;;"physionomiques";1;0;52531
"physionomiste";;;"physionomistes";1;2;52532
"physique";;;"physiques";1;196;52533
"cisaillant";"cisaillante";"cisaillantes";"cisaillants";1;0;85764
"pisolithique";;;"pisolithiques";1;1;52578
"pisolitique";;;"pisolitiques";1;0;52579
"civilisant";"civilisante";"civilisantes";"civilisants";1;0;85766
"plausible";;;"plausibles";1;10;52618
"podzolique";;;"podzoliques";1;0;52664
"polarisable";;;"polarisables";1;0;52680
"polymérisable";;;"polymérisables";1;0;52705
"polynésien";"polynésienne";"polynésiennes";"polynésiens";1;3;52707
"polysémique";;;"polysémiques";1;0;52716
"poseur";"poseuse";"poseuses";"poseurs";1;2;52764
"positif";"positive";"positives";"positifs";1;184;52765
"positiviste";;;"positivistes";1;1;52766
"climatisant";"climatisante";"climatisantes";"climatisants";1;0;85795
"primesautier";"primesautière";"primesautières";"primesautiers";1;1;52831
"prisonnier";"prisonnière";"prisonnières";"prisonniers";1;2;52842
"clochardisant";"clochardisante";"clochardisantes";"clochardisants";1;0;85800
"cloisonnant";"cloisonnante";"cloisonnantes";"cloisonnants";1;0;85802
"closant";"closante";"closantes";"closants";1;0;85807
"proposable";;;"proposables";1;0;52915
"propositionnel";"propositionnelle";"propositionnelles";"propositionnels";1;0;52916
"prosaïque";;;"prosaïques";1;2;52923
"prosodique";;;"prosodiques";1;0;52925
"prosélytique";;;"prosélytiques";1;0;52933
"provisionnel";"provisionnelle";"provisionnelles";"provisionnels";1;0;52954
"provisoire";;;"provisoires";1;302;52955
"coalisant";"coalisante";"coalisantes";"coalisants";1;0;85813
"prépositif";"prépositive";"prépositives";"prépositifs";1;0;53022
"prépositionnel";"prépositionnelle";"prépositionnelles";"prépositionnels";1;0;53023
"présent";"présente";"présentes";"présents";1;5;53027
"présentable";;;"présentables";1;2;53028
"préservateur";"préservatrice";"préservatrices";"préservateurs";1;0;53029
"présidentiable";;;"présidentiables";1;0;53030
"présidentiel";"présidentielle";"présidentielles";"présidentiels";1;7;53031
"présidial";"présidiale";"présidiales";"présidiaux";1;0;53032
"présomptif";"présomptive";"présomptives";"présomptifs";1;0;53033
"présumable";;;"présumables";1;0;53035
"prévisible";;;"prévisibles";1;7;53047
"prévisionnel";"prévisionnelle";"prévisionnelles";"prévisionnels";1;1;53048
"psoriasique";;;"psoriasiques";1;0;53061
"psychophysiologique";;;"psychophysiologiques";1;0;53076
"psychophysique";;;"psychophysiques";1;0;53077
"psychosocial";"psychosociale";"psychosociales";"psychosociaux";1;0;53080
"psychosomatique";;;"psychosomatiques";1;3;53081
"pusillanime";;;"pusillanimes";1;0;53128
"pélusiaque";;;"pélusiaques";1;0;53178
"quadragésimal";"quadragésimale";"quadragésimales";"quadragésimaux";1;0;53236
"collectivisant";"collectivisante";"collectivisantes";"collectivisants";1;0;85841
"quartzifère";;;"quartzifères";1;0;53262
"quatorzième";;;"quatorzièmes";1;3;53264
"quinzième";;;"quinzièmes";1;4;53277
"rabelaisien";"rabelaisienne";"rabelaisiennes";"rabelaisiens";1;0;53287
"colonisant";"colonisante";"colonisantes";"colonisants";1;0;85848
"radiotélévisé";"radiotélévisée";"radiotélévisées";"radiotélévisés";1;0;53319
"raisonnable";;;"raisonnables";1;158;53332
"raisonneur";"raisonneuse";"raisonneuses";"raisonneurs";1;0;53334
"colorisant";"colorisante";"colorisantes";"colorisants";1;0;85851
"recomposable";;;"recomposables";1;0;53396
"commercialisant";"commercialisante";"commercialisantes";"commercialisants";1;1;85863
"communalisant";"communalisante";"communalisantes";"communalisants";1;0;85869
"se complaisant";"complaisante";"complaisantes";"complaisants";1;0;85885
"représentable";;;"représentables";1;4;53480
"représentatif";"représentative";"représentatives";"représentatifs";1;9;53481
"rescisoire";;;"rescisoires";1;0;53487
"composant";"composante";"composantes";"composants";1;15;85894
"comptabilisant";"comptabilisante";"comptabilisantes";"comptabilisants";1;0;85900
"rhumatisant";"rhumatisante";"rhumatisantes";"rhumatisants";1;1;53527
"conceptualisant";"conceptualisante";"conceptualisantes";"conceptualisants";1;0;85908
"risible";;;"risibles";1;4;53556
"concrétisant";"concrétisante";"concrétisantes";"concrétisants";1;0;85919
"rosacé";"rosacée";"rosacées";"rosacés";1;0;53592
"roselier";"roselière";"roselières";"roseliers";1;0;53595
"rosicrucien";"rosicrucienne";"rosicruciennes";"rosicruciens";1;0;53596
"conduisant";"conduisante";"conduisantes";"conduisants";1;47;85925
"réalisable";;;"réalisables";1;9;53676
"confisant";"confisante";"confisantes";"confisants";1;0;85933
"récusable";;;"récusables";1;0;53700
"confractualisant";"confractualisante";"confractualisantes";"confractualisants";1;0;85940
"réquisitorial";"réquisitoriale";"réquisitoriales";"réquisitoriaux";1;0;53775
"réservataire";;;"réservataires";1;0;53776
"résident";"résidente";"résidentes";"résidents";1;8;53779
"résidentiel";"résidentielle";"résidentielles";"résidentiels";1;3;53780
"résiduaire";;;"résiduaires";1;2;53781
"résiduel";"résiduelle";"résiduelles";"résiduels";1;8;53782
"résiliable";;;"résiliables";1;0;53784
"résilient";"résiliente";"résilientes";"résilients";1;0;53785
"résinier";"résinière";"résinières";"résiniers";1;2;53787
"résistible";;;"résistibles";1;0;53790
"résoluble";;;"résolubles";1;0;53792
"résolutif";"résolutive";"résolutives";"résolutifs";1;0;53793
"résolutoire";;;"résolutoires";1;0;53794
"résonateur";"résonatrice";"résonatrices";"résonateurs";1;0;53796
"résurgent";"résurgente";"résurgentes";"résurgents";1;1;53799
"résurrectionnel";"résurrectionnelle";"résurrectionnelles";"résurrectionnels";1;0;53800
"révisable";;;"révisables";1;0;53817
"révisionniste";;;"révisionnistes";1;0;53818
"conscientisant";"conscientisante";"conscientisantes";"conscientisants";1;0;85960
"saisissable";;;"saisissables";1;2;53875
"saisonnier";"saisonnière";"saisonnières";"saisonniers";1;97;53877
"salésien";"salésienne";"salésiennes";"salésiens";1;0;53902
"constitutionnalisant";"constitutionnalisante";"constitutionnalisantes";"constitutionnalisants";1;0;85978
"sarrasin";"sarrasine";"sarrasines";"sarrasins";1;0;53928
"construisant";"construisante";"construisantes";"construisants";1;0;85979
"containerisant";"containerisante";"containerisantes";"containerisants";1;0;85984
"schizothyme";;;"schizothymes";1;0;53980
"schizoïde";;;"schizoïdes";1;0;53981
"sclérosant";"sclérosante";"sclérosantes";"sclérosants";1;0;53995
"conteneurisant";"conteneurisante";"conteneurisantes";"conteneurisants";1;0;85987
"seizième";;;"seizièmes";1;8;54024
"sensibilisateur";"sensibilisatrice";"sensibilisatrices";"sensibilisateurs";1;0;54032
"sexagésimal";"sexagésimale";"sexagésimales";"sexagésimaux";1;0;54070
"sinapisé";"sinapisée";"sinapisées";"sinapisés";1;0;54115
"sinusoïdal";"sinusoïdale";"sinusoïdales";"sinusoïdaux";1;0;54124
"contractualisant";"contractualisante";"contractualisantes";"contractualisants";1;0;85997
"spinoziste";;;"spinozistes";1;1;54261
"stabilisateur";"stabilisatrice";"stabilisatrices";"stabilisateurs";1;0;54293
"afro-asiatique";;;"afro-asiatiques";1;1;118996
"subdivisible";;;"subdivisibles";1;0;54379
"subdivisionnaire";;;"subdivisionnaires";1;0;54380
"subsidiaire";"";;"subsidiaires";1;210;54401
"contredisant";"contredisante";"contredisantes";"contredisants";1;0;86019
"contrefaisant";"contrefaisante";"contrefaisantes";"contrefaisants";1;1;86020
"superposable";;;"superposables";1;1;54461
"supposable";;;"supposables";1;0;54471
"suprasensible";;;"suprasensibles";1;0;54478
"contresignant";"contresignante";"contresignantes";"contresignants";1;0;86027
"contusionnant";"contusionnante";"contusionnantes";"contusionnants";1;0;86035
"suzerain";"suzeraine";"suzeraines";"suzerains";1;3;54526
"convivialisant";"convivialisante";"convivialisantes";"convivialisants";1;0;86043
"sésamoïde";;;"sésamoïdes";1;0;54633
"temporisateur";"temporisatrice";"temporisatrices";"temporisateurs";1;1;54716
"temporiseur";"temporiseuse";"temporiseuses";"temporiseurs";1;0;54717
"thermorésistant";"thermorésistante";"thermorésistantes";"thermorésistants";1;0;54773
"théosophique";;;"théosophiques";1;1;54795
"correctionnalisant";"correctionnalisante";"correctionnalisantes";"correctionnalisants";1;0;86069
"totalisateur";"totalisatrice";"totalisatrices";"totalisateurs";1;7;54863
"toulousain";"toulousaine";"toulousaines";"toulousains";1;0;54870
"traduisible";;;"traduisibles";1;0;54898
"cosignant";"cosignante";"cosignantes";"cosignants";1;0;86079
"cotisant";"cotisante";"cotisantes";"cotisants";1;0;86085
"transatlantique";;;"transatlantiques";1;120;54909
"transitoire";;;"transitoires";1;125;54926
"cousant";"cousante";"cousantes";"cousants";1;0;86092
"transposable";;;"transposables";1;10;54938
"trapézoïdal";"trapézoïdale";"trapézoïdales";"trapézoïdaux";1;0;54946
"trapézoïde";;;"trapézoïdes";1;0;54947
"treiziste";;;"treizistes";1;0;54959
"treizième";;;"treizièmes";1;7;54960
"triasique";;;"triasiques";1;0;54970
"trisecteur";"trisectrice";"trisectrices";"trisecteurs";1;0;55006
"troisième";;;"troisièmes";1;147;55017
"tunisien";"tunisienne";"tunisiennes";"tunisiens";1;13;55065
"courtisant";"courtisante";"courtisantes";"courtisants";1;0;86111
"cousinant";"cousinante";"cousinantes";"cousinants";1;0;86112
"tzigane";;;"tziganes";1;1;55091
"télévisuel";"télévisuelle";"télévisuelles";"télévisuels";1;1;55103
"unisexe";;;"unisexes";1;0;55150
"unisexué";"unisexuée";"unisexuées";"unisexués";1;0;55151
"usager";"usagère";"usagères";"usagers";1;4;55175
"usagé";"usagée";"usagées";"usagés";1;4;55176
"usinier";"usinière";"usinières";"usiniers";1;0;55178
"usité";"usitée";"usitées";"usités";1;1;55179
"utilisable";;;"utilisables";1;6;55188
"utilisateur";"utilisatrice";"utilisatrices";"utilisateurs";1;96;55189
"vasard";"vasarde";"vasardes";"vasards";1;0;55244
"vascularisé";"vascularisée";"vascularisées";"vascularisés";1;0;55246
"vasouillard";"vasouillarde";"vasouillardes";"vasouillards";1;0;55248
"vauclusien";"vauclusienne";"vauclusiennes";"vauclusiens";1;0;55252
"verbalisateur";"verbalisatrice";"verbalisatrices";"verbalisateurs";1;0;55277
"vicésimal";"vicésimale";"vicésimales";"vicésimaux";1;0;55340
"visible";;;"visibles";1;116;55388
"visionnaire";;;"visionnaires";1;0;55389
"visuel";"visuelle";"visuelles";"visuels";1;5;55391
"voisin";"voisine";"voisines";"voisins";1;13;55412
"voisé";"voisée";"voisées";"voisés";1;0;55413
"volatilisable";;;"volatilisables";1;0;55418
"vraisemblable";;;"vraisemblables";1;34;55443
"crédibilisant";"crédibilisante";"crédibilisantes";"crédibilisants";1;0;86146
"vulgarisateur";"vulgarisatrice";"vulgarisatrices";"vulgarisateurs";1;0;55449
"vénusien";"vénusienne";"vénusiennes";"vénusiens";1;0;55467
"vésical";"vésicale";"vésicales";"vésicaux";1;1;55481
"vésicant";"vésicante";"vésicantes";"vésicants";1;1;55482
"vésicatoire";;;"vésicatoires";1;0;55483
"vésiculaire";;;"vésiculaires";1;0;55484
"wisigoth";"wisigothe";"wisigothes";"wisigoths";1;0;55496
"zain";;;"zains";1;0;55508
"zazou";"zazoue";"zazoues";"zazous";1;0;55509
"zigzagant";"zigzagante";"zigzagantes";"zigzagants";1;0;55511
"zincifère";;;"zincifères";1;0;55512
"zinzin";;;"zinzins";1;0;55513
"zinzolin";"zinzoline";"zinzolines";"zinzolins";1;0;55514
"zodiacal";"zodiacale";"zodiacales";"zodiacaux";1;0;55515
"zonal";"zonale";"zonales";"zonaux";1;0;55516
"zonard";"zonarde";"zonardes";"zonards";1;0;55517
"zonier";"zonière";"zonières";"zoniers";1;0;55518
"zoologique";;;"zoologiques";1;3;55520
"zoomorphe";;;"zoomorphes";1;0;55521
"zoophile";;;"zoophiles";1;0;55522
"zootechnique";;;"zootechniques";1;0;55523
"zooïde";;;"zooïdes";1;0;55524
"zoroastrien";"zoroastrienne";"zoroastriennes";"zoroastriens";1;0;55525
"zostérien";"zostérienne";"zostériennes";"zostériens";1;0;55526
"zwinglien";"zwinglienne";"zwingliennes";"zwingliens";1;0;55527
"zygomatique";;;"zygomatiques";1;0;55528
"zymotique";;;"zymotiques";1;0;55529
"zélé";"zélée";"zélées";"zélés";1;7;55530
"zénithal";"zénithale";"zénithales";"zénithaux";1;0;55531
"zéphyrien";"zéphyrienne";"zéphyriennes";"zéphyriens";1;0;55532
"zététique";;;"zététiques";1;0;55533
"créolisant";"créolisante";"créolisantes";"créolisants";1;0;86152
"créosotant";"créosotante";"créosotantes";"créosotants";1;0;86153
"crétinisant";"crétinisante";"crétinisantes";"crétinisants";1;0;86157
"creusant";"creusante";"creusantes";"creusants";1;0;86158
"éclusier";"éclusière";"éclusières";"éclusiers";1;0;55566
"criminalisant";"criminalisante";"criminalisantes";"criminalisants";1;0;86164
"cristallisant";"cristallisante";"cristallisantes";"cristallisants";1;7;86167
"croisant";"croisante";"croisantes";"croisants";1;8;86175
"élisabéthain";"élisabéthaine";"élisabéthaines";"élisabéthains";1;0;55628
"élusif";"élusive";"élusives";"élusifs";1;0;55633
"élyséen";"élyséenne";"élyséennes";"élyséens";1;0;55634
"éléphantiasique";;;"éléphantiasiques";1;0;55640
"éosinophile";;;"éosinophiles";1;0;55682
"épisodique";;;"épisodiques";1;0;55712
"épizootique";;;"épizootiques";1;0;55717
"épuisable";;;"épuisables";1;0;55727
"érosif";"érosive";"érosives";"érosifs";1;1;55754
"ésotérique";;;"ésotériques";1;2;55764
"cuisant";"cuisante";"cuisantes";"cuisants";1;4;86192
"cuisinant";"cuisinante";"cuisinantes";"cuisinants";1;0;86193
"culpabilisant";"culpabilisante";"culpabilisantes";"culpabilisants";1;0;86200
"étésien";;;"étésiens";1;0;55800
"évangélisateur";"évangélisatrice";"évangélisatrices";"évangélisateurs";1;1;55808
"évasif";"évasive";"évasives";"évasifs";1;0;55812
"cyanosant";"cyanosante";"cyanosantes";"cyanosants";1;0;86207
"cyclisant";"cyclisante";"cyclisantes";"cyclisants";1;0;86208
"affusion";;;"affusions";1;0;56378
"agénésie";;;"agénésies";1;0;56404
"agnosie";;;"agnosies";1;0;56436
"aiguisage";;;"aiguisages";1;0;56514
"aiguisement";;;"aiguisements";1;0;56515
"aiguisoir";;;"aiguisoirs";1;0;56518
"aisance";;;"aisances";1;4;56538
"akinésie";;;"akinésies";1;0;56556
"abasie";;;"abasies";1;0;55839
"abrasion";;;"abrasions";1;0;55911
"accusatif";;;"accusatifs";1;0;56057
"accusation";;;"accusations";1;133;56058
"achondroplasie";;;"achondroplasies";1;0;56086
"amenuisement";;;"amenuisements";1;1;106876
"acinésie";;;"acinésies";1;0;56103
"acquisition";;;"acquisitions";1;148;56126
"actualisation";;;"actualisations";1;38;56173
"amusement";;;"amusements";1;6;106882
"adhésion";;;"adhésions";1;13;56201
"adhésivité";;;"adhésivités";1;0;56202
"adiposité";;;"adiposités";1;0;56207
"aérosol";;;"aérosols";1;1;56296
"alcarazas";;;"alcarazas";1;0;56594
"alcazar";;;"alcazars";1;51;56595
"alcoolisation";;;"alcoolisations";1;0;56602
"alésage";;;"alésages";1;0;56622
"alésoir";;;"alésoirs";1;0;56626
"alisier";;;"alisiers";1;0;56665
"alizarine";;;"alizarines";1;0;56671
"alizari";;;"alizaris";1;0;56672
"alizier";;;"aliziers";1;0;56674
"allusion";;;"allusions";1;10;56725
"alphabétisation";;;"alphabétisations";1;1;56745
"amazone";;;"amazones";1;2;56806
"ambroisie";;;"ambroisies";1;0;56823
"amnésie";;;"amnésies";1;0;56875
"apaisement";;;"apaisements";1;1;106911
"amusette";;;"amusettes";1;1;56931
"amuseur";;;"amuseurs";1;0;56932
"amuseuse";;;"amuseuses";1;0;56933
"amusie";;;"amusies";1;0;56934
"analgésie";;;"analgésies";1;0;56956
"anaphrodisie";;;"anaphrodisies";1;0;56969
"anasarque";;;"anasarques";1;0;56975
"anathématisation";;;"anathématisations";1;0;56979
"andésite";;;"andésites";1;0;56998
"anesthésie";;;"anesthésies";1;2;57021
"anesthésiologie";;;"anesthésiologies";1;0;57022
"anesthésiste";;;"anesthésistes";1;0;57024
"anfractuosité";;;"anfractuosités";1;1;57028
"animosité";;;"animosités";1;5;57081
"anisette";;;"anisettes";1;0;57083
"anisotropie";;;"anisotropies";1;8;57085
"antirévisionnisme";;;"antirévisionnismes";1;0;57208
"antisémites";;;"antisémites";1;0;57209
"antisémitisme";;;"antisémitismes";1;5;57210
"antisepsie";;;"antisepsies";1;0;57211
"apesanteur";;;"apesanteurs";1;0;57243
"aphasie";;;"aphasies";1;1;57245
"aplasie";;;"aplasies";1;0;57264
"appesantissement";;;"appesantissements";1;0;106917
"apostasie";;;"apostasies";1;0;57289
"appertisation";;;"appertisations";1;0;57326
"apposition";;;"appositions";1;11;57346
"apprivoisement";;;"apprivoisements";1;1;106920
"approvisionnement";;;"approvisionnements";1;42;106924
"arasement";;;"arasements";1;0;106925
"apprivoiseur";;;"apprivoiseurs";1;0;57360
"approvisionneur";;;"approvisionneurs";1;0;57370
"arborisation";;;"arborisations";1;0;57421
"arbousier";;;"arbousiers";1;0;57423
"argousier";;;"argousiers";1;0;57511
"argousin";;;"argousins";1;0;57512
"arithmétisation";;;"arithmétisations";1;0;57541
"aromatisation";;;"aromatisations";1;0;57577
"arquebusade";;;"arquebusades";1;0;57589
"arquebuse";;;"arquebuses";1;1;57590
