"forme";"féminin";"féminin_pluriel";"pluriel";"z";"indice";"Id"
"socialisé";"socialisée";"socialisées";"socialisés";1;0;106088
"socratisé";"socratisée";"socratisées";"socratisés";1;0;106089
"sodomisé";"sodomisée";"sodomisées";"sodomisés";1;0;106090
"solarisé";"solarisée";"solarisées";"solarisés";1;0;106092
"solennisé";"solennisée";"solennisées";"solennisés";1;0;106094
"solidarisé";"solidarisée";"solidarisées";"solidarisés";1;0;106096
"solmisé";"solmisée";"solmisées";"solmisés";1;0;106101
"solubilisé";"solubilisée";"solubilisées";"solubilisés";1;0;106102
"somatisé";"somatisée";"somatisées";"somatisés";1;0;106104
"sonorisé";"sonorisée";"sonorisées";"sonorisés";1;0;106113
"soubresauté";"soubresautée";"soubresautées";"soubresautés";1;0;106118
"soviétisé";"soviétisée";"soviétisées";"soviétisés";1;0;106159
"spatialisé";"spatialisée";"spatialisées";"spatialisés";1;0;106161
"spécialisé";"spécialisée";"spécialisées";"spécialisés";1;0;106162
"spiritualisé";"spiritualisée";"spiritualisées";"spiritualisés";1;0;106166
"sponsorisé";"sponsorisée";"sponsorisées";"sponsorisés";1;0;106170
"squattérisé";"squattérisée";"squattérisées";"squattérisés";1;0;106174
"squeezé";"squeezée";"squeezées";"squeezés";1;0;106175
"stabilisé";"stabilisée";"stabilisées";"stabilisés";1;0;106176
"stalinisé";"stalinisée";"stalinisées";"stalinisés";1;0;106179
"standardisé";"standardisée";"standardisées";"standardisés";1;0;106180
"starisé";"starisée";"starisées";"starisés";1;0;106182
"stérilisé";"stérilisée";"stérilisées";"stérilisés";1;0;106191
"stigmatisé";"stigmatisée";"stigmatisées";"stigmatisés";1;0;106192
"stylisé";"stylisée";"stylisées";"stylisés";1;0;106209
"subdivisé";"subdivisée";"subdivisées";"subdivisés";1;0;106211
"subtilisé";"subtilisée";"subtilisées";"subtilisés";1;0;106224
"supervisé";"supervisée";"supervisées";"supervisés";1;0;106250
"surcapitalisé";"surcapitalisée";"surcapitalisées";"surcapitalisés";1;0;106266
"surmédicalisé";"surmédicalisée";"surmédicalisées";"surmédicalisés";1;0;106303
"symbolisé";"symbolisée";"symbolisées";"symbolisés";1;0;106338
"symétrisé";"symétrisée";"symétrisées";"symétrisés";1;0;106339
"sympathisé";"sympathisée";"sympathisées";"sympathisés";1;0;106340
"synchronisé";"synchronisée";"synchronisées";"synchronisés";1;3;106341
"syncristallisé";"syncristallisée";"syncristallisées";"syncristallisés";1;0;106343
"syndicalisé";"syndicalisée";"syndicalisées";"syndicalisés";1;0;106344
"synthétisé";"synthétisée";"synthétisées";"synthétisés";1;0;106346
"syntonisé";"syntonisée";"syntonisées";"syntonisés";1;0;106347
"systématisé";"systématisée";"systématisées";"systématisés";1;0;106348
"tabouisé";"tabouisée";"tabouisées";"tabouisés";1;0;106353
"tamisé";"tamisée";"tamisées";"tamisés";1;0;106369
"tanisé";"tanisée";"tanisées";"tanisés";1;0;106373
"tannisé";"tannisée";"tannisées";"tannisés";1;0;106375
"tarmacadamisé";"tarmacadamisée";"tarmacadamisées";"tarmacadamisés";1;0;106393
"taylorisé";"taylorisée";"taylorisées";"taylorisés";1;0;106407
"technicisé";"technicisée";"technicisées";"technicisés";1;0;106409
"technisé";"technisée";"technisées";"technisés";1;0;106410
"technocratisé";"technocratisée";"technocratisées";"technocratisés";1;0;106411
"télévisé";"télévisée";"télévisées";"télévisés";1;13;106424
"temporisé";"temporisée";"temporisées";"temporisés";1;0;106429
"ténorisé";"ténorisée";"ténorisées";"ténorisés";1;0;106434
"terrorisé";"terrorisée";"terrorisées";"terrorisés";1;0;106446
"tétanisé";"tétanisée";"tétanisées";"tétanisés";1;0;106449
"texturisé";"texturisée";"texturisées";"texturisés";1;0;106452
"théâtralisé";"théâtralisée";"théâtralisées";"théâtralisés";1;0;106453
"thématisé";"thématisée";"thématisées";"thématisés";1;0;106454
"théorisé";"théorisée";"théorisées";"théorisés";1;0;106455
"thésaurisé";"thésaurisée";"thésaurisées";"thésaurisés";1;0;106456
"tisé";"tisée";"tisées";"tisés";1;0;106470
"tisonné";"tisonnée";"tisonnées";"tisonnés";1;0;106471
"titularisé";"titularisée";"titularisées";"titularisés";1;0;106476
"toisé";"toisée";"toisées";"toisés";1;0;106480
"topicalisé";"topicalisée";"topicalisées";"topicalisés";1;0;106490
"totalisé";"totalisée";"totalisées";"totalisés";1;0;106504
"trachéotomisé";"trachéotomisée";"trachéotomisées";"trachéotomisés";1;0;106529
"tranquillisé";"tranquillisée";"tranquillisées";"tranquillisés";1;0;106543
"transistorisé";"transistorisée";"transistorisées";"transistorisés";1;0;106558
"traumatisé";"traumatisée";"traumatisées";"traumatisés";1;0;106579
"triséqué";"triséquée";"triséquées";"triséqués";1;0;106621
"abusé";"abusée";"abusées";"abusés";1;0;99447
"accessoirisé";"accessoirisée";"accessoirisées";"accessoirisés";1;0;99456
"accessorisé";"accessorisée";"accessorisées";"accessorisés";1;0;99457
"accusé";"accusée";"accusées";"accusés";1;22;99481
"achromatisé";"achromatisée";"achromatisées";"achromatisés";1;0;99493
"aciselé";"aciselée";"aciselées";"aciselés";1;0;99497
"actualisé";"actualisée";"actualisées";"actualisés";1;0;99505
"adjectivisé";"adjectivisée";"adjectivisées";"adjectivisés";1;0;99511
"adonisé";"adonisée";"adonisées";"adonisés";1;0;99519
"africanisé";"africanisée";"africanisées";"africanisés";1;0;99573
"agonisé";"agonisée";"agonisées";"agonisés";1;0;99585
"aiguisé";"aiguisée";"aiguisées";"aiguisés";1;4;99607
"alcalinisé";"alcalinisée";"alcalinisées";"alcalinisés";1;0;99620
"alcalisé";"alcalisée";"alcalisées";"alcalisés";1;0;99621
"alcoolisé";"alcoolisée";"alcoolisées";"alcoolisés";1;0;99622
"allégorisé";"allégorisée";"allégorisées";"allégorisés";1;0;99635
"alphabétisé";"alphabétisée";"alphabétisées";"alphabétisés";1;0;99646
"amenuisé";"amenuisée";"amenuisées";"amenuisés";1;0;99667
"américanisé";"américanisée";"américanisées";"américanisés";1;0;99668
"analgésié";"analgésiée";"analgésiées";"analgésiés";1;0;99688
"anathématisé";"anathématisée";"anathématisées";"anathématisés";1;0;99691
"anathémisé";"anathémisée";"anathémisées";"anathémisés";1;0;99692
"anatomisé";"anatomisée";"anatomisées";"anatomisés";1;0;99693
"anesthésié";"anesthésiée";"anesthésiées";"anesthésiés";1;0;99697
"anglaisé";"anglaisée";"anglaisées";"anglaisés";1;0;99698
"anglicisé";"anglicisée";"anglicisées";"anglicisés";1;0;99699
"animalisé";"animalisée";"animalisées";"animalisés";1;0;99702
"anisé";"anisée";"anisées";"anisés";1;0;99704
"annualisé";"annualisée";"annualisées";"annualisés";1;0;99711
"anodisé";"anodisée";"anodisées";"anodisés";1;0;99714
"apaisé";"apaisée";"apaisées";"apaisés";1;0;99722
"apostasié";"apostasiée";"apostasiées";"apostasiés";1;0;99731
"appertisé";"appertisée";"appertisées";"appertisés";1;0;99745
"appesanti";"appesantie";"appesanties";"appesantis";1;0;99746
"apprivoisé";"apprivoisée";"apprivoisées";"apprivoisés";1;2;99759
"approvisionné";"approvisionnée";"approvisionnées";"approvisionnés";1;0;99764
"arabisé";"arabisée";"arabisées";"arabisés";1;0;99767
"arborisé";"arborisée";"arborisées";"arborisés";1;0;99771
"ardoisé";"ardoisée";"ardoisées";"ardoisés";1;0;99777
"argotisé";"argotisée";"argotisées";"argotisés";1;0;99779
"arisé";"arisée";"arisées";"arisés";1;0;99782
"aromatisé";"aromatisée";"aromatisées";"aromatisés";1;0;99786
"arraisonné";"arraisonnée";"arraisonnées";"arraisonnés";1;0;99792
"tropicalisé";"tropicalisée";"tropicalisées";"tropicalisés";1;0;106629
"tuberculinisé";"tuberculinisée";"tuberculinisées";"tuberculinisés";1;0;106646
"tuberculisé";"tuberculisée";"tuberculisées";"tuberculisés";1;0;106647
"tympanisé";"tympanisée";"tympanisées";"tympanisés";1;0;106658
"typisé";"typisée";"typisées";"typisés";1;0;106660
"tyrannisé";"tyrannisée";"tyrannisées";"tyrannisés";1;0;106662
"uniformisé";"uniformisée";"uniformisées";"uniformisés";1;0;106666
"universalisé";"universalisée";"universalisées";"universalisés";1;0;106668
"upérisé";"upérisée";"upérisées";"upérisés";1;0;106669
"urbanisé";"urbanisée";"urbanisées";"urbanisés";1;0;106670
"usiné";"usinée";"usinées";"usinés";1;0;106673
"utilisé";"utilisée";"utilisées";"utilisés";1;0;106675
"vacuolisé";"vacuolisée";"vacuolisées";"vacuolisés";1;0;106679
"valisé";"valisée";"valisées";"valisés";1;0;106689
"valorisé";"valorisée";"valorisées";"valorisés";1;0;106692
"vampirisé";"vampirisée";"vampirisées";"vampirisés";1;0;106696
"vandalisé";"vandalisée";"vandalisées";"vandalisés";1;0;106697
"vaporisé";"vaporisée";"vaporisées";"vaporisés";1;0;106700
"vasectomisé";"vasectomisée";"vasectomisées";"vasectomisés";1;0;106706
"vaseliné";"vaselinée";"vaselinées";"vaselinés";1;0;106707
"vasouillé";"vasouillée";"vasouillées";"vasouillés";1;0;106708
"vassalisé";"vassalisée";"vassalisées";"vassalisés";1;0;106709
"vélarisé";"vélarisée";"vélarisées";"vélarisés";1;0;106715
"verbalisé";"verbalisée";"verbalisées";"verbalisés";1;0;106725
"verdunisé";"verdunisée";"verdunisées";"verdunisés";1;0;106729
"vernalisé";"vernalisée";"vernalisées";"vernalisés";1;0;106736
"verticalisé";"verticalisée";"verticalisées";"verticalisés";1;0;106743
"viabilisé";"viabilisée";"viabilisées";"viabilisés";1;0;106748
"virilisé";"virilisée";"virilisées";"virilisés";1;0;106772
"visé";"visée";"visées";"visés";1;0;106774
"visionné";"visionnée";"visionnées";"visionnés";1;0;106775
"visité";"visitée";"visitées";"visités";1;0;106776
"visualisé";"visualisée";"visualisées";"visualisés";1;0;106778
"vocalisé";"vocalisée";"vocalisées";"vocalisés";1;0;106786
"voisiné";"voisinée";"voisinées";"voisinés";1;0;106791
"volatilisé";"volatilisée";"volatilisées";"volatilisés";1;0;106793
"volcanisé";"volcanisée";"volcanisées";"volcanisés";1;0;106794
"vousoyé";"vousoyée";"vousoyées";"vousoyés";1;0;106805
"vulcanisé";"vulcanisée";"vulcanisées";"vulcanisés";1;0;106812
"vulgarisé";"vulgarisée";"vulgarisées";"vulgarisés";1;0;106813
"zappé";"zappée";"zappées";"zappés";1;0;106816
"zébré";"zébrée";"zébrées";"zébrés";1;0;106817
"zesté";"zestée";"zestées";"zestés";1;0;106818
"zézayé";"zézayée";"zézayées";"zézayés";1;0;106819
"zibé";"zibée";"zibées";"zibés";1;0;106820
"zieuté";"zieutée";"zieutées";"zieutés";1;0;106821
"zigonné";"zigonnée";"zigonnées";"zigonnés";1;0;106822
"zigouillé";"zigouillée";"zigouillées";"zigouillés";1;0;106823
"zigué";"ziguée";"ziguées";"zigués";1;0;106824
"zigzagué";"zigzaguée";"zigzaguées";"zigzagués";1;0;106825
"zingué";"zinguée";"zinguées";"zingués";1;0;106826
"zinzinulé";"zinzinulée";"zinzinulées";"zinzinulés";1;0;106827
"zippé";"zippée";"zippées";"zippés";1;0;106828
"zoné";"zonée";"zonées";"zonés";1;0;106829
"zoomé";"zoomée";"zoomées";"zoomés";1;0;106830
"zouké";"zoukée";"zoukées";"zoukés";1;0;106831
"zozoté";"zozotée";"zozotées";"zozotés";1;0;106832
"zyeuté";"zyeutée";"zyeutées";"zyeutés";1;0;106833
"auto-adhésif";"auto-adhésive";"auto-adhésives";"auto-adhésifs";1;1;119126
"néo-zélandais";"néo-zélandaise";"néo-zélandaises";;1;0;120435
"non-résident";"non-résidente";"non-résidentes";"non-résidents";1;0;120436
"vice-président";"vice-présidente";"vice-présidentes";"vice-présidents";1;30;121008
"mis en place";"mise en place";"mises en place";;1;0;121158
"organisateurs";"organisatrice";"organisatrices";"organisateurss";1;17;121300
"interministérialisé";"interministérialisée";"interministérialisées";"interministérialisés";1;0;121353
"décisionnel";"décisionnelle";"décisionnelles";"décisionnels";1;15;121492
"organisateur";"organisatrice";"organisatrices";"organisateurs";1;0;121616
"sus-visé";"sus-visée";"sus-visées";"sus-visé";1;0;121637
"intrusif";"intrusive";"intrusives";"intrusifs";1;0;121645
"audiovisuel";"audiovisuelle";"audiovisuelles";"audiovisuels";1;0;121664
"surreprésenté";"surreprésentée";"surreprésentées";"surreprésentés";1;0;121695
"mis à disposition";"mise à disposition";"mises à disposition";"mise à disposition";1;0;121719
"communautarisé";"communautarisée";"communautarisées";"communautarisés";1;0;121873
"externalisé";"externalisée";"externalisées";"externalisés";1;0;121900
"géolocalisé";"géolocalisée";"géolocalisées";"géolocalisés";1;0;121944
"modernisateur";"modernisatrice";"modernisatrices";"modernisateurs";1;0;121956
